respondent_c,a2,a3a,a3b,a3c,a3d,a3e,a3f,a3g,a3h,a3i,a3j,a3k,a3l,a4a,a4g,a4h,a4c,a4d,a4e,a4f,a4i,a5,b1,b3,b6a,b6b,b6c,b6d,b6e,b6f,b6g,b7a,b7b,b7c,b7d,b7e,b7f,b8a
cadh1048,17,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,0,0,0,0,5,15,2,4,4,99,99,99,8,99,3,99,4,4,99,99,99
cskh1050,17,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,4,16,1,6,6,6,4,4,5,5,4,4,1,1,5,4,2
cooh1051,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,#NULL!
cksh1052,11,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,8,2,2,5,4,1,1,2,1,1,5,4,5,4,1,#NULL!
ccai1054,13,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,4,12,2,1,1,2,1,2,2,1,2,2,2,4,2,2,#NULL!
cydi1055,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,99,1,99,99,2,2,99,99,99,99,4,1,1,99,2,#NULL!
citi1059,16,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,7,2,4,2,4,1,2,3,2,6,6,2,2,4,2,2
cabj1061,15,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,12,2,1,4,2,1,2,2,1,1,1,1,1,2,1,#NULL!
csij1063,13,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,10,1,1,1,1,1,1,1,1,1,6,1,2,1,8,#NULL!
comj1064,13,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,4,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,#NULL!
ckqj1065,14,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,2,6,7,6,6,2,7,1,2,7,4,5,1,1,#NULL!
cguj1066,14,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,3,4,4,4,4,1,2,2,2,2,2,2,1,1,#NULL!
cufk1069,16,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,13,3,1,6,2,2,1,2,1,1,7,2,1,1,1,#NULL!
cmnk1071,12,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,11,2,1,1,3,1,1,1,1,4,4,1,3,1,2,1
cwcl1075,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,11,1,2,1,1,1,1,1,1,1,1,99,99,99,99,#NULL!
csgl1076,13,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,10,2,4,4,3,4,4,4,1,1,4,3,4,2,1,#NULL!
cokl1077,14,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,12,2,4,4,6,3,2,6,99,1,2,4,4,1,4,#NULL!
ckol1078,16,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,12,2,4,2,4,4,2,5,1,5,6,1,1,1,1,1
cudm1082,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,3,3,3,4,4,3,6,1,4,3,4,4,4,1,2
cmlm1084,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,11,4,7,7,7,7,7,5,1,2,7,2,2,2,1,#NULL!
cipm1085,13,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,11,4,4,6,1,1,4,6,1,99,6,4,5,5,4,#NULL!
cwan1088,14,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,9,4,2,6,2,2,2,6,1,2,6,2,6,1,4,#NULL!
csen1089,17,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,4,5,6,1,1,1,5,1,5,5,6,6,1,1,2
cvpa1104,14,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,13,2,2,1,1,3,1,2,1,1,2,2,1,1,1,#NULL!
crta1105,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,2,4,5,1,1,1,1,1,1,5,1,2,1,1,#NULL!
cffb1108,17,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,14,2,1,5,2,2,2,5,1,1,5,1,1,1,1,#NULL!
ctqb1111,10,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,#NULL!
chcc1114,11,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,#NULL!
cdgc1115,14,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,4,10,2,2,3,5,5,1,4,1,2,2,5,4,1,1,#NULL!
cvnc1117,14,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,14,1,1,99,99,99,99,99,99,2,2,4,1,1,1,#NULL!
crrc1118,17,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,12,2,4,1,2,3,2,4,2,99,5,2,2,1,1,#NULL!
cnvc1119,17,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,5,13,2,2,2,2,7,2,2,1,2,2,4,1,1,1,#NULL!
cfdd1121,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,3,1,1,1,1,1,1,1,2,2,1,4,4,1,#NULL!
cbhd1122,10,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,#NULL!
ctod1124,12,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,12,2,1,4,1,1,1,1,1,1,4,4,4,1,4,#NULL!
cpsd1125,15,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,15,2,2,1,1,2,2,2,2,1,1,2,2,1,1,#NULL!
cdee1128,13,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,2,2,2,3,3,1,1,1,4,4,6,2,1,1,2
cfbf1134,13,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,12,3,2,2,2,2,1,2,1,2,1,1,3,3,1,#NULL!
cbff1135,13,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,4,8,2,4,4,3,4,3,4,1,5,5,1,4,2,4,1
ctmf1137,17,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,12,2,6,6,6,6,6,6,6,8,6,6,6,6,6,#NULL!
cpqf1138,15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4,14,2,3,1,3,3,5,5,3,3,6,6,6,3,1,2
cdcg1141,10,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,0,0,0,0,3,7,2,6,3,99,6,1,2,1,6,99,1,99,3,99,3
czfg1142,10,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,1,1,1,3,1,1,1,1,2,99,1,3,3,5,#NULL!
cxgh1149,17,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,11,3,4,1,2,2,1,1,1,2,2,2,1,2,1,#NULL!
cpoh1151,11,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,10,2,1,4,4,4,1,4,1,4,4,4,4,1,1,2
clsh1152,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,2,2,2,2,1,1,1,1,2,2,1,1,1,2,#NULL!
czdi1155,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,12,1,1,99,99,99,99,99,99,99,1,99,99,99,99,#NULL!
cvhi1156,14,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,12,2,6,6,5,2,1,7,1,5,4,3,3,1,3,2
chuj1166,12,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,11,2,1,4,1,1,1,2,1,1,2,1,1,2,1,#NULL!
cdyj1167,17,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,11,4,5,5,5,5,5,5,1,2,2,2,2,1,1,#NULL!
cvfk1169,16,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,15,4,5,5,4,2,6,4,1,2,5,2,2,1,1,#NULL!
cnnk1171,10,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,8,2,1,2,1,1,1,3,1,1,1,5,5,5,1,#NULL!
cjrk1172,9,1,1,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,3,9,3,1,5,2,2,2,1,2,2,2,2,2,2,2,#NULL!
cxcl1175,12,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,#NULL!
cpkl1177,12,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,11,3,1,4,1,1,1,1,2,1,4,2,1,4,1,#NULL!
crhm1183,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,12,3,2,5,2,2,2,2,2,2,2,2,2,2,2,#NULL!
cjpm1185,15,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,11,3,7,7,7,2,7,7,2,2,2,2,2,2,2,#NULL!
cftm1186,15,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,13,2,4,5,6,2,1,2,1,1,5,2,1,1,1,#NULL!
cbxm1187,17,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5,14,3,5,5,2,2,2,5,2,5,5,2,2,2,2,2
cxan1188,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,12,4,4,4,4,2,2,6,99,2,99,99,2,2,1,#NULL!
clmn1191,15,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,#NULL!
czxn1194,14,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,11,2,1,2,1,1,1,2,1,2,2,1,1,2,1,#NULL!
crfo1196,12,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,10,2,2,2,1,2,1,1,2,2,1,1,1,1,1,#NULL!
cjno1198,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,10,2,4,4,4,4,2,2,1,4,4,2,2,2,2,2
ceia1202,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,8,2,1,4,1,4,1,4,4,1,1,4,1,1,1,#NULL!
cama1203,14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,14,2,2,1,1,1,1,1,1,1,1,1,1,1,1,#NULL!
ckbb1207,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,3,1,5,1,1,1,1,1,5,5,1,1,1,1,2
csrc1218,15,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,12,3,7,7,7,2,2,7,2,5,5,2,2,2,1,2
ceee1228,17,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,10,3,2,5,2,1,1,1,1,5,5,2,2,1,1,2
cqoh1251,9,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,8,2,1,2,1,1,1,1,1,1,2,1,2,2,2,#NULL!
ciwh1253,12,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,3,2,4,2,2,1,1,4,4,7,2,1,2,1,1
ceai1254,12,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,10,2,1,5,5,5,2,2,1,1,5,2,2,1,1,#NULL!
cwhi1256,16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,13,4,1,5,5,2,2,2,1,5,5,2,3,1,1,1
csli1257,16,1,1,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,5,1,1,4,4,99,99,99,99,99,99,4,3,3,1,1,#NULL!
copi1258,16,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,2,1,2,1,1,1,2,1,1,2,1,1,3,1,#NULL!
ccbj1261,10,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,9,2,99,3,4,1,1,2,1,1,2,1,3,1,1,#NULL!
cqmj1264,12,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,3,1,4,1,1,1,1,1,4,4,1,1,1,1,1
cmqj1265,15,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,8,4,4,6,2,2,2,2,1,1,6,6,6,7,4,#NULL!
cack1268,16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,13,1,3,5,1,1,3,5,1,1,7,1,1,4,1,#NULL!
cwfk1269,16,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4,15,3,2,2,6,2,4,5,1,1,5,2,2,2,1,#NULL!
conk1271,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,2,1,2,2,1,2,2,1,1,4,1,1,2,1,#NULL!
ckrk1272,14,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,11,2,2,4,2,2,1,6,1,1,3,4,4,2,1,#NULL!
cgvk1273,12,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,#NULL!
cczk1274,14,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,12,3,2,2,2,2,2,2,1,2,2,1,1,1,1,#NULL!
cycl1275,15,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,12,3,6,5,2,1,2,4,1,4,4,4,4,4,1,2
cqkl1277,16,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5,11,3,2,7,2,2,2,7,2,7,4,1,1,4,1,99
cmol1278,12,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,12,2,2,5,5,4,2,4,1,1,5,1,1,1,1,#NULL!
cewl1280,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,14,2,4,5,2,1,5,5,1,1,5,3,1,1,1,#NULL!
caam1281,10,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,2,1,2,4,1,1,2,1,1,1,1,1,2,1,#NULL!
colm1284,9,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,3,1,5,1,1,1,1,1,1,5,1,1,1,1,#NULL!
ckpm1285,13,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,3,1,4,4,1,6,2,4,5,5,2,1,3,3,1
cgtm1286,13,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,2,1,4,4,4,1,4,1,1,5,4,1,1,1,#NULL!
cyan1288,16,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,13,2,4,4,4,4,4,4,1,1,5,4,1,1,1,#NULL!
cuen1289,17,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,15,2,6,5,2,1,1,2,1,2,6,2,2,2,1,#NULL!
cmmn1291,14,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,13,2,1,3,3,1,3,3,1,4,3,1,1,3,1,1
ciqn1292,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,8,3,1,3,4,1,1,1,1,1,5,1,4,1,1,#NULL!
cayn1294,14,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,13,2,3,3,3,2,2,4,1,4,2,1,1,1,2,2
cwbo1295,15,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,11,3,1,5,2,2,2,2,1,1,5,2,2,2,2,#NULL!
csfo1296,17,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,14,2,4,4,4,2,1,4,1,4,4,4,2,2,99,99
ckno1298,16,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,15,2,1,4,4,1,5,1,1,1,4,1,1,1,1,#NULL!
cnaa1300,14,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,11,4,1,5,1,1,1,5,1,1,5,1,1,1,1,#NULL!
cjea1301,11,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,11,1,1,2,1,1,1,1,1,1,2,1,1,2,1,#NULL!
cfia1302,9,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,2,2,8,1,1,1,1,1,1,2,1,1,1,1,#NULL!
cbma1303,17,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,16,3,6,6,2,2,1,6,1,7,7,1,1,3,1,1
cxpa1304,14,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,9,2,1,6,6,2,2,2,1,1,6,2,3,1,1,#NULL!
clbb1307,14,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,10,2,1,2,2,1,1,1,1,1,4,2,1,1,1,#NULL!
cvqb1311,10,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,9,2,1,2,2,1,1,2,1,1,2,2,1,1,1,#NULL!
cnyb1313,15,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,15,4,1,6,1,2,2,2,1,1,5,1,1,1,1,#NULL!
cjcc1314,12,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,9,3,2,5,2,3,2,2,1,1,5,2,2,1,1,1
cfgc1315,12,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,2,1,4,4,2,2,2,2,1,4,2,1,1,1,#NULL!
cbkc1316,16,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,2,1,2,1,2,1,2,2,1,2,1,1,1,1,#NULL!
chdd1321,10,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,9,3,1,4,1,1,1,1,1,1,4,1,1,1,1,#NULL!
cvod1324,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,2,1,4,3,1,1,4,1,1,4,1,1,1,1,#NULL!
crsd1325,13,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,3,1,5,1,1,1,7,1,1,5,2,1,1,1,#NULL!
cfee1328,14,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,14,3,3,6,2,1,2,5,1,2,5,1,1,2,1,#NULL!
cbie1329,16,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,13,2,2,5,4,2,2,5,1,1,5,2,4,3,1,#NULL!
ctpe1331,9,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,9,2,1,2,1,1,1,1,1,1,2,1,1,1,1,#NULL!
chbf1334,14,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,12,2,4,4,3,2,1,5,1,1,5,1,1,1,1,#NULL!
czif1336,12,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,10,3,99,6,2,2,2,2,2,1,6,3,2,1,1,#NULL!
cvmf1337,11,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,11,2,1,1,2,2,1,1,2,1,1,2,1,1,2,#NULL!
cnuf1339,14,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,14,2,2,4,4,2,2,1,2,2,1,1,1,1,1,#NULL!
cjyf1340,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,#NULL!
cfcg1341,10,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,2,1,1,1,5,1,1,1,1,1,1,1,1,1,#NULL!
cbgg1342,11,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,11,4,4,4,4,4,1,2,1,1,6,1,1,1,1,#NULL!
cprg1345,12,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,2,1,4,1,4,1,2,1,1,5,4,2,1,1,#NULL!
clvg1346,14,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,11,3,1,2,2,2,1,2,2,1,2,1,1,1,1,#NULL!
czgh1349,16,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,17,2,1,1,1,1,1,4,3,4,8,3,2,1,1,2
croh1351,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,13,2,4,1,1,3,1,1,1,3,3,3,3,1,1,1
cnsh1352,10,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,2,1,2,1,1,1,2,1,1,1,1,1,2,1,#NULL!
cbei1355,14,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,2,4,4,1,1,1,1,1,1,5,1,5,6,1,#NULL!
ctli1357,14,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,3,2,2,2,2,2,7,2,7,7,2,2,2,2,2
cppi1358,15,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,13,2,2,2,2,2,1,2,2,2,2,2,2,2,2,#NULL!
czej1362,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7,4,1,99,99,99,99,99,99,3,1,1,1,1,1,1
crmj1364,13,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,11,4,7,1,6,5,5,5,5,1,7,7,4,7,7,#NULL!
czcl1375,12,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,9,2,1,2,1,4,99,99,99,99,99,4,1,1,1,#NULL!
cvgl1376,13,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,11,2,1,4,1,4,1,4,3,4,1,3,3,3,3,2
cnol1378,15,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,11,4,2,1,1,6,1,6,5,2,6,6,2,1,1,#NULL!
cjsl1379,17,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,13,3,5,5,2,2,1,5,1,1,5,1,1,1,1,#NULL!
cbam1381,9,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,2,2,2,1,1,1,1,1,1,2,2,2,1,1,#NULL!
cxdm1382,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,1,1,5,6,5,1,1,1,6,1,5,1,1,1,1
cplm1384,13,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,1,1,1,1,1,1,1,5,1,1,5,1,1,1,#NULL!
chtm1386,9,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,9,2,1,2,1,1,1,1,1,1,2,1,1,1,1,#NULL!
cdxm1387,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,12,99,7,7,7,7,7,7,7,5,5,5,5,5,5,2
czan1388,17,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,13,2,6,6,1,1,2,6,3,3,6,2,2,2,1,1
cnmn1391,9,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,9,2,1,2,2,1,1,1,1,2,2,1,1,2,1,#NULL!
cjqn1392,10,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,3,1,1,1,5,1,1,5,1,1,1,1,4,1,#NULL!
cbyn1394,13,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,13,3,5,5,2,2,5,2,2,1,2,1,1,1,1,#NULL!
ctfo1396,14,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,8,3,3,5,5,5,3,2,4,4,2,4,4,4,4,2
cpjo1397,17,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,12,3,2,2,2,2,2,5,2,2,7,2,2,2,2,#NULL!
coaa1400,13,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,2,2,2,2,4,2,3,3,2,2,4,3,2,2,#NULL!
ckea1401,10,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,10,2,1,3,1,4,1,1,1,1,1,3,2,1,2,#NULL!
